SCHOOL_YEAR,STATE_NAME,LEAID,LEA_NAME,DATA_GROUP_ID,DENOMINATOR,NUMERATOR,TEXT_VALUE,NUMERIC_VALUE,SUBGROUP
2022-2023,CALIFORNIA,0602472,Aspire Gateway Academy Charter District,814PCT,339,149,44.0%,44,ALLLEA
2022-2023,CALIFORNIA,0602473,Western Sierra Collegiate Academy District,814PCT,773,88,11.4%,11.4,ALLLEA
2022-2023,CALIFORNIA,0602475,New Los Angeles Charter Elementary District,814PCT,193,79,40.9%,40.9,ALLLEA
2022-2023,CALIFORNIA,0602476,Aspire Vincent Shalvey Academy District,814PCT,446,101,22.6%,22.6,ALLLEA
2022-2023,CALIFORNIA,0602477,Sebastopol Independent Charter District,814PCT,269,80,29.7%,29.7,ALLLEA
2022-2023,CALIFORNIA,0602478,Valley View Charter Prep District,814PCT,613,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0602480,Olive Grove Charter - Santa Barbara District,814PCT,80,26,32.5%,32.5,ALLLEA
2022-2023,CALIFORNIA,0602481,KIPP Valiant Community Prep District,814PCT,619,190,30.7%,30.7,ALLLEA
2022-2023,CALIFORNIA,0602482,iLEAD Hybrid District,814PCT,3575,289,8.1%,8.1,ALLLEA
2022-2023,CALIFORNIA,0602483,MIT Academy District,814PCT,433,178,41.1%,41.1,ALLLEA
2022-2023,CALIFORNIA,0602484,Equitas Academy #2 District,814PCT,388,132,34.0%,34,ALLLEA
2022-2023,CALIFORNIA,0602485,Elite Public District,814PCT,671,272,40.5%,40.5,ALLLEA
2022-2023,CALIFORNIA,0602486,Sycamore Creek Community Charter District,814PCT,157,34,21.7%,21.7,ALLLEA
2022-2023,CALIFORNIA,0602487,Excel Academy Charter District,814PCT,545,6,1.1%,1.1,ALLLEA
2022-2023,CALIFORNIA,0602488,California Connections Academy Central Coast District,814PCT,118,15,12.7%,12.7,ALLLEA
2022-2023,CALIFORNIA,0602489,Lashon Academy City District,814PCT,72,11,15.3%,15.3,ALLLEA
2022-2023,CALIFORNIA,0602491,Pathways Academy Charter - Adult Education District,814PCT,179,243,100%,100,ALLLEA
2022-2023,CALIFORNIA,0602493,Scholarship Prep - South Bay District,814PCT,407,90,22.1%,22.1,ALLLEA
2022-2023,CALIFORNIA,0602494,Peak Prep Pleasant Valley District,814PCT,300,41,13.7%,13.7,ALLLEA
2022-2023,CALIFORNIA,0602495,Kidinnu Academy District,814PCT,227,3,1.3%,1.3,ALLLEA
2022-2023,CALIFORNIA,0602496,KIPP Pueblo Unido District,814PCT,343,218,63.6%,63.6,ALLLEA
2022-2023,CALIFORNIA,0602497,Watsonville Prep District,814PCT,396,104,26.3%,26.3,ALLLEA
2022-2023,CALIFORNIA,0602498,The Learning Choice Academy - East County District,814PCT,407,5,1.2%,1.2,ALLLEA
2022-2023,CALIFORNIA,0602500,Excel Academy Charter District,814PCT,1048,10,1.0%,1,ALLLEA
2022-2023,CALIFORNIA,0602501,Brookfield Engineering Science Technology Academy District,814PCT,379,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0602502,Options For Youth - Duarte Inc District,814PCT,2354,2081,88.4%,88.4,ALLLEA
2022-2023,CALIFORNIA,0602503,Academy of Media Arts District,814PCT,143,86,60.1%,60.1,ALLLEA
2022-2023,CALIFORNIA,0602504,Equitas Academy 6 District,814PCT,124,59,47.6%,47.6,ALLLEA
2022-2023,CALIFORNIA,0602505,Sage Oak Charter - South District,814PCT,371,14,3.8%,3.8,ALLLEA
2022-2023,CALIFORNIA,0602506,Shasta View Academy District,814PCT,509,14,2.8%,2.8,ALLLEA
2022-2023,CALIFORNIA,0602507,International School for Science and Culture District,814PCT,130,3,2.3%,2.3,ALLLEA
2022-2023,CALIFORNIA,0602508,Monarch River Academy District,814PCT,1125,21,1.9%,1.9,ALLLEA
2022-2023,CALIFORNIA,0602509,California Innovative Career Academy District,814PCT,2202,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0602510,California Pacific Charter - Sonoma District,814PCT,128,43,33.6%,33.6,ALLLEA
2022-2023,CALIFORNIA,0602511,Garvey/Allen Visual & Performing Arts Academy for STEM DIST,814PCT,157,78,49.7%,49.7,ALLLEA
2022-2023,CALIFORNIA,0602512,Heartwood Charter District,814PCT,528,46,8.7%,8.7,ALLLEA
2022-2023,CALIFORNIA,0602513,Mission Vista Academy District,814PCT,4794,84,1.8%,1.8,ALLLEA
2022-2023,CALIFORNIA,0602515,Vista Horizon Global Academy District,814PCT,119,20,16.8%,16.8,ALLLEA
2022-2023,CALIFORNIA,0602516,Granite Mountain Charter District,814PCT,3433,39,1.1%,1.1,ALLLEA
2022-2023,CALIFORNIA,0602517,California Connections Academy Monterey Bay District,814PCT,476,100,21.0%,21,ALLLEA
2022-2023,CALIFORNIA,0602518,Sycamore Academy of Science and Cultural Arts Chino VLY DIST,814PCT,311,53,17.0%,17,ALLLEA
2022-2023,CALIFORNIA,0602520,Lake View Charter District,814PCT,723,8,1.1%,1.1,ALLLEA
2022-2023,CALIFORNIA,0602521,Compass Charter School of Yolo District,814PCT,671,38,5.7%,5.7,ALLLEA
2022-2023,CALIFORNIA,0602522,Equitas Academy 5 District,814PCT,175,73,41.7%,41.7,ALLLEA
2022-2023,CALIFORNIA,0602523,Hayward Collegiate Charter District,814PCT,150,15,10.0%,10,ALLLEA
2022-2023,CALIFORNIA,0602524,Cottonwood District,814PCT,2798,2,0.1%,0.1,ALLLEA
2022-2023,CALIFORNIA,0602528,Open Door Charter District,814PCT,55,32,58.2%,58.2,ALLLEA
2022-2023,CALIFORNIA,0602529,We the People High District,814PCT,38,35,92.1%,92.1,ALLLEA
2022-2023,CALIFORNIA,0602530,Griffin Academy High District,814PCT,153,64,41.8%,41.8,ALLLEA
2022-2023,CALIFORNIA,0602531,Citizens of the World Charter School 5 District,814PCT,282,116,41.1%,41.1,ALLLEA
2022-2023,CALIFORNIA,0602532,Aspire Stockton 6-12 Secondary Academy District,814PCT,142,73,51.4%,51.4,ALLLEA
2022-2023,CALIFORNIA,0602533,KIPP Esperanza High District,814PCT,220,47,21.4%,21.4,ALLLEA
2022-2023,CALIFORNIA,0602534,Aspire Stockton TK-5 Elementary Academy District,814PCT,181,100,55.2%,55.2,ALLLEA
2022-2023,CALIFORNIA,0602535,Orange County Classical Academy District,814PCT,529,1,0.2%,0.2,ALLLEA
2022-2023,CALIFORNIA,0602538,Endeavor Charter District,814PCT,335,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0602539,OCASA College Prep District,814PCT,99,12,12.1%,12.1,ALLLEA
2022-2023,CALIFORNIA,0602540,Ednovate College Prep 7 District,814PCT,327,104,31.8%,31.8,ALLLEA
2022-2023,CALIFORNIA,0602541,American River Collegiate Academy District,814PCT,80,13,16.3%,16.3,ALLLEA
2022-2023,CALIFORNIA,0602542,Pacific Collegiate Charter District,814PCT,533,48,9.0%,9,ALLLEA
2022-2023,CALIFORNIA,0602543,Agnes J. Johnson Charter District,814PCT,82,67,81.7%,81.7,ALLLEA
2022-2023,CALIFORNIA,0602544,Tehama eLearning Academy District,814PCT,116,32,27.6%,27.6,ALLLEA
2022-2023,CALIFORNIA,0602545,Voices College Bound Language Academy at Stockton District,814PCT,103,53,51.5%,51.5,ALLLEA
2022-2023,CALIFORNIA,0602546,El Rio Community District,814PCT,203,95,46.8%,46.8,ALLLEA
2022-2023,CALIFORNIA,0602547,Invictus Leadership Academy District,814PCT,96,38,39.6%,39.6,ALLLEA
2022-2023,CALIFORNIA,0602548,Clovis Global Academy District,814PCT,212,58,27.4%,27.4,ALLLEA
2022-2023,CALIFORNIA,0602551,Banta Charter District,814PCT,67,34,50.7%,50.7,ALLLEA
2022-2023,CALIFORNIA,0602552,Irvine International Academy District,814PCT,210,32,15.2%,15.2,ALLLEA
2022-2023,CALIFORNIA,0602553,KIPP Poder Public District,814PCT,158,96,60.8%,60.8,ALLLEA
2022-2023,CALIFORNIA,0602554,Life Learning Academy Charter District,814PCT,41,50,100%,100,ALLLEA
2022-2023,CALIFORNIA,0602555,New Hope Charter District,814PCT,207,65,31.4%,31.4,ALLLEA
2022-2023,CALIFORNIA,0602556,Golden Charter Academy District,814PCT,262,126,48.1%,48.1,ALLLEA
2022-2023,CALIFORNIA,0602557,Environmental Charter High - Gardena District,814PCT,221,50,22.6%,22.6,ALLLEA
2022-2023,CALIFORNIA,0602558,Entrepreneur High Fontana District,814PCT,286,223,78.0%,78,ALLLEA
2022-2023,CALIFORNIA,0602559,Aspen Ridge Public District,814PCT,175,70,40.0%,40,ALLLEA
2022-2023,CALIFORNIA,0602560,Audeo Valley Charter District,814PCT,239,66,27.6%,27.6,ALLLEA
2022-2023,CALIFORNIA,0602561,T.I.M.E. Community District,814PCT,62,39,62.9%,62.9,ALLLEA
2022-2023,CALIFORNIA,0602562,Bostonia Global District,814PCT,1144,346,30.2%,30.2,ALLLEA
2022-2023,CALIFORNIA,0602563,KIPP Stockton Kindergarten-12 Grade District,814PCT,79,29,36.7%,36.7,ALLLEA
2022-2023,CALIFORNIA,0602564,Bridges Preparatory Academy District,814PCT,118,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0602565,Yuba River Charter District,814PCT,315,94,29.8%,29.8,ALLLEA
2022-2023,CALIFORNIA,0602566,Riverside Preparatory District,814PCT,2508,719,28.7%,28.7,ALLLEA
2022-2023,CALIFORNIA,0602567,Citizens of the World Charter School 4 District,814PCT,305,108,35.4%,35.4,ALLLEA
2022-2023,CALIFORNIA,0602569,Shanel Valley Academy District,814PCT,129,45,34.9%,34.9,ALLLEA
2022-2023,CALIFORNIA,0602570,Achieve Charter School of Chico District,814PCT,225,20,8.9%,8.9,ALLLEA
2022-2023,CALIFORNIA,0602571,Banta Unified,814PCT,199,67,33.7%,33.7,ALLLEA
2022-2023,CALIFORNIA,0602573,EPIC Academy District,814PCT,458,99,21.6%,21.6,ALLLEA
2022-2023,CALIFORNIA,0602574,River Islands High District,814PCT,108,15,13.9%,13.9,ALLLEA
2022-2023,CALIFORNIA,0602575,KIPP Stockton Kindergarten-8 Grade District,814PCT,33,19,57.6%,57.6,ALLLEA
2022-2023,CALIFORNIA,0602577,KIPP LEA 17 District,814PCT,117,56,47.9%,47.9,ALLLEA
2022-2023,CALIFORNIA,0602578,Phoenix Charter Academy College View District,814PCT,270,4,1.5%,1.5,ALLLEA
2022-2023,CALIFORNIA,0602581,Astronaut Jose' M. Hernandez Academy District,814PCT,214,115,53.7%,53.7,ALLLEA
2022-2023,CALIFORNIA,0602582,New Pacific School - Roseville District,814PCT,77,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0602583,The SEED School of Los Angeles County District,814PCT,67,23,34.3%,34.3,ALLLEA
2022-2023,CALIFORNIA,0602610,Anaheim Elementary,814PCT,14606,5238,35.9%,35.9,ALLLEA
2022-2023,CALIFORNIA,0602630,Anaheim Union High,814PCT,27706,7648,27.6%,27.6,ALLLEA
2022-2023,CALIFORNIA,0602670,West Sonoma County Union High,814PCT,1570,549,35.0%,35,ALLLEA
2022-2023,CALIFORNIA,0602700,Anderson Union High,814PCT,1621,662,40.8%,40.8,ALLLEA
2022-2023,CALIFORNIA,0602730,Anderson Valley Unified,814PCT,420,174,41.4%,41.4,ALLLEA
2022-2023,CALIFORNIA,0602760,Antelope Elementary,814PCT,810,177,21.9%,21.9,ALLLEA
2022-2023,CALIFORNIA,0602820,Antelope Valley Union High,814PCT,22001,7342,33.4%,33.4,ALLLEA
2022-2023,CALIFORNIA,0602850,Antioch Unified,814PCT,15038,6237,41.5%,41.5,ALLLEA
2022-2023,CALIFORNIA,0602970,Arcadia Unified,814PCT,8805,756,8.6%,8.6,ALLLEA
2022-2023,CALIFORNIA,0603000,Arcata Elementary,814PCT,482,194,40.2%,40.2,ALLLEA
2022-2023,CALIFORNIA,0603030,Northern Humboldt Union High,814PCT,1785,731,41.0%,41,ALLLEA
2022-2023,CALIFORNIA,0603060,Arcohe Union Elementary,814PCT,491,118,24.0%,24,ALLLEA
2022-2023,CALIFORNIA,0603090,Arena Union Elementary,814PCT,225,106,47.1%,47.1,ALLLEA
2022-2023,CALIFORNIA,0603180,Armona Union Elementary,814PCT,1138,219,19.2%,19.2,ALLLEA
2022-2023,CALIFORNIA,0603270,Arvin Union,814PCT,2946,779,26.4%,26.4,ALLLEA
2022-2023,CALIFORNIA,0603300,Atascadero Unified,814PCT,4293,1358,31.6%,31.6,ALLLEA
2022-2023,CALIFORNIA,0603420,Atwater Elementary,814PCT,4929,800,16.2%,16.2,ALLLEA
2022-2023,CALIFORNIA,0603480,Auburn Union Elementary,814PCT,1543,493,32.0%,32,ALLLEA
2022-2023,CALIFORNIA,0603600,Azusa Unified,814PCT,6730,2379,35.3%,35.3,ALLLEA
2022-2023,CALIFORNIA,0603610,Baker Valley Unified,814PCT,124,34,27.4%,27.4,ALLLEA
2022-2023,CALIFORNIA,0603630,Bakersfield City,814PCT,28835,9947,34.5%,34.5,ALLLEA
2022-2023,CALIFORNIA,0603690,Baldwin Park Unified,814PCT,10217,2978,29.1%,29.1,ALLLEA
2022-2023,CALIFORNIA,0603720,Ballard Elementary,814PCT,118,11,9.3%,9.3,ALLLEA
2022-2023,CALIFORNIA,0603750,Ballico-Cressey Elementary,814PCT,369,53,14.4%,14.4,ALLLEA
2022-2023,CALIFORNIA,0603780,Bangor Union Elementary,814PCT,69,18,26.1%,26.1,ALLLEA
2022-2023,CALIFORNIA,0603840,Banning Unified,814PCT,4370,1735,39.7%,39.7,ALLLEA
2022-2023,CALIFORNIA,0604020,Barstow Unified,814PCT,6393,3740,58.5%,58.5,ALLLEA
2022-2023,CALIFORNIA,0604080,Bass Lake Joint Union Elementary,814PCT,846,289,34.2%,34.2,ALLLEA
2022-2023,CALIFORNIA,0604110,Bassett Unified,814PCT,2945,845,28.7%,28.7,ALLLEA
2022-2023,CALIFORNIA,0604200,Bayshore Elementary,814PCT,322,55,17.1%,17.1,ALLLEA
2022-2023,CALIFORNIA,0604230,Bear Valley Unified,814PCT,2145,753,35.1%,35.1,ALLLEA
2022-2023,CALIFORNIA,0604260,Beardsley Elementary,814PCT,1941,790,40.7%,40.7,ALLLEA
2022-2023,CALIFORNIA,0604290,Beaumont Unified,814PCT,11812,3997,33.8%,33.8,ALLLEA
2022-2023,CALIFORNIA,0604350,Bella Vista Elementary,814PCT,329,90,27.4%,27.4,ALLLEA
2022-2023,CALIFORNIA,0604380,Bellevue Union,814PCT,1586,569,35.9%,35.9,ALLLEA
2022-2023,CALIFORNIA,0604440,Bellflower Unified,814PCT,9933,2727,27.5%,27.5,ALLLEA
2022-2023,CALIFORNIA,0604500,Belleview Elementary,814PCT,173,0,0.0%,0,ALLLEA
2022-2023,CALIFORNIA,0604530,Belmont-Redwood Shores Elementary,814PCT,3943,476,12.1%,12.1,ALLLEA
2022-2023,CALIFORNIA,0604620,Benicia Unified,814PCT,4367,1057,24.2%,24.2,ALLLEA
2022-2023,CALIFORNIA,0604650,Bennett Valley Union Elementary,814PCT,951,181,19.0%,19,ALLLEA
2022-2023,CALIFORNIA,0604740,Berkeley Unified,814PCT,9024,1329,14.7%,14.7,ALLLEA
2022-2023,CALIFORNIA,0604800,Berryessa Union Elementary,814PCT,5935,1026,17.3%,17.3,ALLLEA
2022-2023,CALIFORNIA,0604830,Beverly Hills Unified,814PCT,3132,582,18.6%,18.6,ALLLEA
2022-2023,CALIFORNIA,0604860,Big Creek Elementary,814PCT,28,9,32.1%,32.1,ALLLEA
2022-2023,CALIFORNIA,0604890,Big Lagoon Union Elementary,814PCT,15,12,80.0%,80,ALLLEA
2022-2023,CALIFORNIA,0604950,Big Pine Unified,814PCT,157,86,54.8%,54.8,ALLLEA
2022-2023,CALIFORNIA,0604980,Big Springs Union Elementary,814PCT,153,53,34.6%,34.6,ALLLEA
2022-2023,CALIFORNIA,0605010,Big Valley Joint Unified,814PCT,132,36,27.3%,27.3,ALLLEA
2022-2023,CALIFORNIA,0605040,Biggs Unified,814PCT,532,158,29.7%,29.7,ALLLEA
2022-2023,CALIFORNIA,0605190,Bitterwater-Tully Elementary,814PCT,30,14,46.7%,46.7,ALLLEA
2022-2023,CALIFORNIA,0605220,Black Butte Union Elementary,814PCT,224,119,53.1%,53.1,ALLLEA
2022-2023,CALIFORNIA,0605240,Black Oak Mine Unified,814PCT,1249,412,33.0%,33,ALLLEA
2022-2023,CALIFORNIA,0605250,Blake Elementary,814PCT,16,6,37.5%,37.5,ALLLEA
2022-2023,CALIFORNIA,0605280,Blochman Union Elementary,814PCT,189,14,7.4%,7.4,ALLLEA
2022-2023,CALIFORNIA,0605400,Blue Lake Union Elementary,814PCT,172,32,18.6%,18.6,ALLLEA
2022-2023,CALIFORNIA,0605490,Bogus Elementary,814PCT,16,8,50.0%,50,ALLLEA
2022-2023,CALIFORNIA,0605520,Bolinas-Stinson Union,814PCT,101,40,39.6%,39.6,ALLLEA
2022-2023,CALIFORNIA,0605580,Santa Maria-Bonita,814PCT,16703,3419,20.5%,20.5,ALLLEA
2022-2023,CALIFORNIA,0605610,Bonita Unified,814PCT,9919,2109,21.3%,21.3,ALLLEA
2022-2023,CALIFORNIA,0605640,Bonny Doon Union Elementary,814PCT,115,46,40.0%,40,ALLLEA
2022-2023,CALIFORNIA,0605700,Borrego Springs Unified,814PCT,358,111,31.0%,31,ALLLEA
2022-2023,CALIFORNIA,0605730,Bradley Union Elementary,814PCT,37,16,43.2%,43.2,ALLLEA
2022-2023,CALIFORNIA,0605790,Brawley Elementary,814PCT,3868,1638,42.3%,42.3,ALLLEA
2022-2023,CALIFORNIA,0605820,Brawley Union High,814PCT,2055,725,35.3%,35.3,ALLLEA
2022-2023,CALIFORNIA,0605880,Brea-Olinda Unified,814PCT,5811,954,16.4%,16.4,ALLLEA
2022-2023,CALIFORNIA,0605910,Brentwood Union Elementary,814PCT,9311,1841,19.8%,19.8,ALLLEA
2022-2023,CALIFORNIA,0605940,Bret Harte Union High,814PCT,633,176,27.8%,27.8,ALLLEA
2022-2023,CALIFORNIA,0606000,Bridgeville Elementary,814PCT,37,13,35.1%,35.1,ALLLEA
2022-2023,CALIFORNIA,0606030,Briggs Elementary,814PCT,473,140,29.6%,29.6,ALLLEA
2022-2023,CALIFORNIA,0606060,Brisbane Elementary,814PCT,454,89,19.6%,19.6,ALLLEA
2022-2023,CALIFORNIA,0606090,Brittan Elementary,814PCT,460,118,25.7%,25.7,ALLLEA
2022-2023,CALIFORNIA,0606100,Browns Elementary,814PCT,122,7,5.7%,5.7,ALLLEA
2022-2023,CALIFORNIA,0606270,Buckeye Union Elementary,814PCT,4259,548,12.9%,12.9,ALLLEA
2022-2023,CALIFORNIA,0606330,Buellton Union Elementary,814PCT,519,87,16.8%,16.8,ALLLEA
2022-2023,CALIFORNIA,0606360,Buena Park Elementary,814PCT,3956,1036,26.2%,26.2,ALLLEA
2022-2023,CALIFORNIA,0606390,Panama-Buena Vista Union,814PCT,19103,5538,29.0%,29,ALLLEA
2022-2023,CALIFORNIA,0606420,Buena Vista Elementary,814PCT,197,49,24.9%,24.9,ALLLEA
2022-2023,CALIFORNIA,0606450,Burbank Unified,814PCT,14397,3187,22.1%,22.1,ALLLEA
2022-2023,CALIFORNIA,0606480,Burlingame Elementary,814PCT,3282,434,13.2%,13.2,ALLLEA
2022-2023,CALIFORNIA,0606510,Burnt Ranch Elementary,814PCT,91,6,6.6%,6.6,ALLLEA
2022-2023,CALIFORNIA,0606540,Burrel Union Elementary,814PCT,125,32,25.6%,25.6,ALLLEA
2022-2023,CALIFORNIA,0606570,Burton Elementary,814PCT,4784,618,12.9%,12.9,ALLLEA
2022-2023,CALIFORNIA,0606580,Butte Valley Unified,814PCT,279,95,34.1%,34.1,ALLLEA
2022-2023,CALIFORNIA,0606690,Butteville Union Elementary,814PCT,166,59,35.5%,35.5,ALLLEA
2022-2023,CALIFORNIA,0606720,Buttonwillow Union Elementary,814PCT,313,117,37.4%,37.4,ALLLEA
2022-2023,CALIFORNIA,0606750,Byron Union Elementary,814PCT,1227,329,26.8%,26.8,ALLLEA
2022-2023,CALIFORNIA,0606780,Cabrillo Unified,814PCT,2723,653,24.0%,24,ALLLEA
2022-2023,CALIFORNIA,0606810,Cajon Valley Union,814PCT,15308,5272,34.4%,34.4,ALLLEA
2022-2023,CALIFORNIA,0606870,Calaveras Unified,814PCT,2886,1410,48.9%,48.9,ALLLEA
2022-2023,CALIFORNIA,0606900,Calexico Unified,814PCT,8353,3184,38.1%,38.1,ALLLEA
2022-2023,CALIFORNIA,0606960,Caliente Union Elementary,814PCT,74,49,66.2%,66.2,ALLLEA
2022-2023,CALIFORNIA,0606990,Calipatria Unified,814PCT,1172,472,40.3%,40.3,ALLLEA
2022-2023,CALIFORNIA,0607020,Calistoga Joint Unified,814PCT,804,165,20.5%,20.5,ALLLEA
2022-2023,CALIFORNIA,0607140,Cambrian,814PCT,2916,326,11.2%,11.2,ALLLEA
2022-2023,CALIFORNIA,0607170,Camino Union Elementary,814PCT,412,93,22.6%,22.6,ALLLEA
2022-2023,CALIFORNIA,0607200,Campbell Union,814PCT,6243,1058,16.9%,16.9,ALLLEA
2022-2023,CALIFORNIA,0607230,Campbell Union High,814PCT,8474,1392,16.4%,16.4,ALLLEA
2022-2023,CALIFORNIA,0607260,Camptonville Elementary,814PCT,54,20,37.0%,37,ALLLEA
2022-2023,CALIFORNIA,0607350,Canyon Elementary,814PCT,65,13,20.0%,20,ALLLEA
2022-2023,CALIFORNIA,0607410,Capay Joint Union Elementary,814PCT,185,24,13.0%,13,ALLLEA
2022-2023,CALIFORNIA,0607440,Capistrano Unified,814PCT,41749,8148,19.5%,19.5,ALLLEA
2022-2023,CALIFORNIA,0607470,Cardiff Elementary,814PCT,641,93,14.5%,14.5,ALLLEA
2022-2023,CALIFORNIA,0607500,Carlsbad Unified,814PCT,10942,2025,18.5%,18.5,ALLLEA
2022-2023,CALIFORNIA,0607530,Carmel Unified,814PCT,2273,477,21.0%,21,ALLLEA
2022-2023,CALIFORNIA,0607560,Carpinteria Unified,814PCT,2001,509,25.4%,25.4,ALLLEA
2022-2023,CALIFORNIA,0607680,Cascade Union Elementary,814PCT,1079,398,36.9%,36.9,ALLLEA
2022-2023,CALIFORNIA,0607740,Castaic Union,814PCT,1896,429,22.6%,22.6,ALLLEA
2022-2023,CALIFORNIA,0607770,Castle Rock Union Elementary,814PCT,35,18,51.4%,51.4,ALLLEA
2022-2023,CALIFORNIA,0607800,Castro Valley Unified,814PCT,9191,1642,17.9%,17.9,ALLLEA
2022-2023,CALIFORNIA,0607840,Cayucos Elementary,814PCT,171,1,0.6%,0.6,ALLLEA
2022-2023,CALIFORNIA,0607900,Center Joint Unified,814PCT,4189,1397,33.3%,33.3,ALLLEA
2022-2023,CALIFORNIA,0607920,Centinela Valley Union High,814PCT,5874,2171,37.0%,37,ALLLEA
2022-2023,CALIFORNIA,0607950,Central Elementary,814PCT,4263,1030,24.2%,24.2,ALLLEA
2022-2023,CALIFORNIA,0607970,Central Unified,814PCT,15735,4619,29.4%,29.4,ALLLEA
2022-2023,CALIFORNIA,0607980,Central Union Elementary,814PCT,1674,150,9.0%,9,ALLLEA
2022-2023,CALIFORNIA,0608010,Central Union High,814PCT,4093,903,22.1%,22.1,ALLLEA
2022-2023,CALIFORNIA,0608070,Centralia Elementary,814PCT,4125,1011,24.5%,24.5,ALLLEA
2022-2023,CALIFORNIA,0608130,Ceres Unified,814PCT,13867,3483,25.1%,25.1,ALLLEA
2022-2023,CALIFORNIA,0608160,Chaffey Joint Union High,814PCT,23058,6339,27.5%,27.5,ALLLEA
2022-2023,CALIFORNIA,0608190,Charter Oak Unified,814PCT,4272,1212,28.4%,28.4,ALLLEA
2022-2023,CALIFORNIA,0608250,Chatom Union,814PCT,565,77,13.6%,13.6,ALLLEA
2022-2023,CALIFORNIA,0608340,Chicago Park Elementary,814PCT,153,68,44.4%,44.4,ALLLEA
2022-2023,CALIFORNIA,0608370,Chico Unified,814PCT,12087,2851,23.6%,23.6,ALLLEA
2022-2023,CALIFORNIA,0608460,Chino Valley Unified,814PCT,25618,5754,22.5%,22.5,ALLLEA
2022-2023,CALIFORNIA,0608520,Chowchilla Elementary,814PCT,2155,601,27.9%,27.9,ALLLEA
2022-2023,CALIFORNIA,0608550,Chowchilla Union High,814PCT,1144,341,29.8%,29.8,ALLLEA
2022-2023,CALIFORNIA,0608580,Chualar Union,814PCT,278,102,36.7%,36.7,ALLLEA
2022-2023,CALIFORNIA,0608610,Chula Vista Elementary,814PCT,22218,5530,24.9%,24.9,ALLLEA
2022-2023,CALIFORNIA,0608640,Cienega Union Elementary,814PCT,21,13,61.9%,61.9,ALLLEA
2022-2023,CALIFORNIA,0608700,Cinnabar Elementary,814PCT,207,60,29.0%,29,ALLLEA
2022-2023,CALIFORNIA,0608760,Claremont Unified,814PCT,6369,1217,19.1%,19.1,ALLLEA
2022-2023,CALIFORNIA,0608850,Clay Joint Elementary,814PCT,241,3,1.2%,1.2,ALLLEA
2022-2023,CALIFORNIA,0608880,Clear Creek Elementary,814PCT,156,39,25.0%,25,ALLLEA
2022-2023,CALIFORNIA,0608970,Cloverdale Unified,814PCT,1311,454,34.6%,34.6,ALLLEA
2022-2023,CALIFORNIA,0609030,Clovis Unified,814PCT,42771,8318,19.4%,19.4,ALLLEA
2022-2023,CALIFORNIA,0609070,Coachella Valley Unified,814PCT,16455,7751,47.1%,47.1,ALLLEA
2022-2023,CALIFORNIA,0609120,Coalinga-Huron Unified,814PCT,4488,1618,36.1%,36.1,ALLLEA
2022-2023,CALIFORNIA,0609240,Coffee Creek Elementary,814PCT,9,8,88.9%,88.9,ALLLEA
2022-2023,CALIFORNIA,0609270,Cold Spring Elementary,814PCT,193,14,7.3%,7.3,ALLLEA
2022-2023,CALIFORNIA,0609300,Colfax Elementary,814PCT,342,106,31.0%,31,ALLLEA
2022-2023,CALIFORNIA,0609330,College Elementary,814PCT,202,32,15.8%,15.8,ALLLEA
2022-2023,CALIFORNIA,0609390,Colton Joint Unified,814PCT,19281,6986,36.2%,36.2,ALLLEA
2022-2023,CALIFORNIA,0609450,Columbia Elementary,814PCT,750,114,15.2%,15.2,ALLLEA
2022-2023,CALIFORNIA,0609480,Columbia Union,814PCT,437,175,40.0%,40,ALLLEA
2022-2023,CALIFORNIA,0609510,Columbine Elementary,814PCT,185,3,1.6%,1.6,ALLLEA
2022-2023,CALIFORNIA,0609570,Colusa Unified,814PCT,1533,383,25.0%,25,ALLLEA
2022-2023,CALIFORNIA,0609620,Compton Unified,814PCT,17318,5466,31.6%,31.6,ALLLEA
2022-2023,CALIFORNIA,0609640,Conejo Valley Unified,814PCT,16322,2859,17.5%,17.5,ALLLEA
2022-2023,CALIFORNIA,0609665,Leggett Valley Unified,814PCT,125,63,50.4%,50.4,ALLLEA
2022-2023,CALIFORNIA,0609690,Corcoran Joint Unified,814PCT,3267,1022,31.3%,31.3,ALLLEA
2022-2023,CALIFORNIA,0609780,Corning Union Elementary,814PCT,1990,462,23.2%,23.2,ALLLEA
